"Date","Price","Open","High","Low","Vol.","Change %"
"25/03/2021","76,567.95","76,567.95","76,567.95","76,567.95","","0.18%"
"24/03/2021","76,428.87","76,428.87","76,428.87","76,428.87","","0.49%"
"23/03/2021","76,052.65","76,052.65","76,052.65","76,052.65","","-0.10%"
"22/03/2021","76,129.71","76,129.71","76,129.71","76,129.71","","0.66%"
"19/03/2021","75,630.10","75,630.10","75,630.10","75,630.10","","-0.56%"
"18/03/2021","76,055.01","76,055.01","76,055.01","76,055.01","","-0.72%"
"17/03/2021","76,609.66","76,609.66","76,609.66","76,609.66","","-0.47%"
"16/03/2021","76,967.69","76,967.69","76,967.69","76,967.69","","0.80%"
"15/03/2021","76,354.71","76,354.71","76,354.71","76,354.71","","0.10%"
"12/03/2021","76,282.08","76,282.08","76,282.08","76,282.08","","0.79%"
"11/03/2021","75,685.11","75,685.11","75,685.11","75,685.11","","0.00%"
"10/03/2021","75,681.37","75,681.37","75,681.37","75,681.37","","-0.83%"
"09/03/2021","76,313.08","76,313.08","76,313.08","76,313.08","","0.48%"
"08/03/2021","75,947.91","75,947.91","75,947.91","75,947.91","","0.44%"
"05/03/2021","75,613.51","75,613.51","75,613.51","75,613.51","","-0.73%"
"04/03/2021","76,172.32","76,172.32","76,172.32","76,172.32","","-0.47%"
"03/03/2021","76,533.71","76,533.71","76,533.71","76,533.71","","0.86%"
"02/03/2021","75,882.91","75,882.91","75,882.91","75,882.91","","-0.39%"
"01/03/2021","76,183.53","76,183.53","76,183.53","76,183.53","","1.90%"
"26/02/2021","74,759.47","74,759.47","74,759.47","74,759.47","","-2.32%"
"25/02/2021","76,533.34","76,533.34","76,533.34","76,533.34","","0.85%"
"24/02/2021","75,885.39","75,885.39","75,885.39","75,885.39","","-0.83%"
"23/02/2021","76,519.63","76,519.63","76,519.63","76,519.63","","0.93%"
"22/02/2021","75,812.82","75,812.82","75,812.82","75,812.82","","-0.18%"
"19/02/2021","75,947.88","75,947.88","75,947.88","75,947.88","","-1.34%"
"18/02/2021","76,975.71","76,975.71","76,975.71","76,975.71","","0.04%"
"17/02/2021","76,945.87","76,945.87","76,945.87","76,945.87","","-0.46%"
"16/02/2021","77,304.09","77,304.09","77,304.09","77,304.09","","0.87%"
"15/02/2021","76,633.94","76,633.94","76,633.94","76,633.94","","0.93%"
"12/02/2021","75,927.11","75,927.11","75,927.11","75,927.11","","-0.61%"
"11/02/2021","76,396.27","76,396.27","76,396.27","76,396.27","","-0.10%"
"10/02/2021","76,472.04","76,472.04","76,472.04","76,472.04","","0.52%"
"09/02/2021","76,073.46","76,073.46","76,073.46","76,073.46","","-0.86%"
"08/02/2021","76,736.50","76,736.50","76,736.50","76,736.50","","0.59%"
"05/02/2021","76,288.77","76,288.77","76,288.77","76,288.77","","1.11%"
"04/02/2021","75,451.95","75,451.95","75,451.95","75,451.95","","-0.87%"
"03/02/2021","76,111.15","76,111.15","76,111.15","76,111.15","","0.92%"
"02/02/2021","75,419.66","75,419.66","75,419.66","75,419.66","","1.50%"
"01/02/2021","74,308.45","74,308.45","74,308.45","74,308.45","","0.84%"
"29/01/2021","73,688.30","73,688.30","73,688.30","73,688.30","","-0.64%"
"28/01/2021","74,160.47","74,160.47","74,160.47","74,160.47","","-1.93%"
"27/01/2021","75,620.01","75,620.01","75,620.01","75,620.01","","-0.65%"
"25/01/2021","76,112.36","76,112.36","76,112.36","76,112.36","","0.36%"
"22/01/2021","75,840.82","75,840.82","75,840.82","75,840.82","","-0.34%"
"21/01/2021","76,101.20","76,101.20","76,101.20","76,101.20","","0.79%"
"20/01/2021","75,506.65","75,506.65","75,506.65","75,506.65","","0.41%"
