,CBA,NAB,WBC,ANZ,MQG
208,-0.006480712988495938,0.0016983378105765844,-0.006226481076885177,0.005697638860280419,0.05927388516256517
209,0.0024738123882056843,0.0036691990454439933,-0.001249984519711389,0.002632508720914872,0.026668467615998354
210,0.007384627709476311,0.005339433626738103,-0.005644629096409481,-0.018037721440709593,-0.009331079161763803
211,-0.01171749323160928,0.0,0.008766273804193007,0.020662929106563654,0.004676468214156694
212,0.0006202039876809581,0.004753550074109015,0.010543105026503184,0.009395208362811044,0.0006214898710371219
213,0.005872327040157113,0.0008366118184829157,0.004308916085202604,-0.010969466836184551,-0.00031056156740955727
214,0.007674636452661727,0.0038941199293111993,0.0012278422509861197,0.012526371813880494,-0.00467501099024064
215,-0.0018367933302313076,0.001941333405543079,0.001839051221218752,-0.007287741975723171,-0.0018759599144570283
216,0.013087836383751168,0.0027672329876917805,0.00671334304394906,-0.006289579030637833,-0.0037630565797569515
217,0.01022924216836822,-0.00804573709567769,0.004854535041134919,0.013577321006360905,0.005951394919194268
218,0.005670573130232195,0.006385944706359857,0.0,0.0010368800201150442,0.002495250036988984
219,-0.002980472580396702,0.0013833151787256707,0.0018141479150564552,0.010309047757388537,0.007757979096865637
220,0.010392923229095775,-0.004987730912666932,0.003016285339867927,-0.006172724201446866,0.0034621738972377926
221,-0.001182476726442823,0.006092854279005789,-0.0018088959798813206,0.0010317239003082652,-0.008500105385860792
222,-0.005337639626713069,0.003857744877362245,0.002411170940545591,0.017879938163574475,-0.03375962110313456
223,0.0,0.007125214764485638,0.0036809189490665823,0.01357854590953065,-0.007550036541699316
224,0.012411809310186435,0.014286736699343142,0.009750124941336756,-0.006514817300131603,-0.0066115490771774385
225,0.0,0.0,0.0,0.045642350321854444,0.0
226,0.01919759652552511,0.0008243061511952679,0.014449645778739983,-0.02130530294096481,-0.008995134136271236
227,0.0014393955967456793,-0.007164450989759368,-0.008403609990457521,-0.009366756569357374,0.00233939132699062
228,-0.010992030729196144,-0.01000590919858929,-0.005439144951510218,-0.016983145634840033,0.04344965555157051
229,-0.003788734622407594,0.00445941164975548,-0.01342305634839244,-0.012674727485787247,-0.025579656764654714
230,0.0014590004729606247,0.004716369118142066,0.0036783375277989307,0.009647359347910719,-0.016201359953264396
231,-0.006141177333350867,-0.004716369118142172,0.0073168660525145075,0.009554990708845001,0.006644023131868222
232,-0.0035265825939421874,-0.011467013978338481,0.0030335231636801335,-0.009554990708844947,-0.006644023131868212
233,-0.0047216369998077795,-0.006490768711637923,-0.004248807579363765,-0.013224912674970581,0.0
234,-0.00652766079983054,-0.008815566957209043,-0.01224018798216055,-0.013401772551988581,0.0016648172809652765
235,0.004455344738523679,0.0008564526627562542,0.003074445406011602,0.001036840250576995,0.0003326689927359819
236,-0.005348937445720049,0.005974937380647383,0.0006132600261880895,0.005686401164592768,0.030792192713941124
237,-0.019558586491243552,-0.009691837006253179,-0.005536724664549737,-0.0046502505302431964,-0.026807924361171177
238,0.0033372393720851696,0.012524843386861873,0.0030796938928897167,-0.0005177969260068009,-0.021772627863544315
